alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1739742077.6697,transparent,5847.6248864205,1739711800.8436,"AS38511 PT Remala Abadi",TACHYON-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT Remala Abadi",-6.2352,106.9922,false,,false,"West Java",success,Asia/Jakarta,17530,1739711804,1739742077.6697,8080,http,http://101.255.208.61:8080,false,2282.1288108826,62,380,14.027149321267,101.255.208.61
true,1739742077.5979,transparent,5959.4332324134,1739715345.366,"AS137334 PT Phinisi Media Indonesia",IDNIC-PHINISI-MEDIA-INDONESIA-AS-ID,"Muara Siau",Asia,AS,Indonesia,ID,,false,"PT Phinisi Media Indonesia",-2.273,102.1,false,,false,Jambi,success,Asia/Jakarta,,1739715347,1739742077.5979,1111,http,http://103.112.144.29:1111,false,2122.7769851685,45,345,11.538461538462,103.112.144.29
true,1739742077.5465,transparent,4456.2842701647,1735047547.3133,"AS138089 PT.Global Media Data Prima",GMDP-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT.Global Media Data Prima",-6.2114,106.8446,false,,false,Jakarta,success,Asia/Jakarta,12760,1739317493,1739742077.5465,8080,http,http://157.20.253.187:8080,false,5981.1615943909,6694,56430,10.60452442811,157.20.253.187
true,1739741907.9243,elite,620.68075350776,1710633922.6358,"AS61098 Akenes SA",exoscale,Zurich,Europe,EU,Switzerland,CH,,true,"Akenes SA",47.3643,8.5437,false,Exoscale,true,Zurich,success,Europe/Zurich,8027,1739317174,1739742077.22,3128,http,http://91.92.155.207:3128,false,361.008644104,151270,269618,35.940677805022,91.92.155.207
true,1739742076.4248,transparent,6429.2255776826,1710573195.6442,"AS137331 PT Cloud Teknologi Nusantara",IDNIC-CLOUDTEKNOLOGI-AS-ID,Sumberejo,Asia,AS,Indonesia,ID,,false,FISNET,-6.71146,111.342,false,,true,"Central Java",success,Asia/Jakarta,,1739392065,1739742076.4248,18181,http,http://103.102.15.41:18181,false,3247.065782547,34911,363249,8.7680831826401,103.102.15.41
true,1739742076.2195,transparent,9310.7865197318,1739381450.6374,,,Belgrade,Europe,EU,Serbia,RS,"New Belgrade",false,"TELEKOM SRBIJA a.d",44.8178,20.4124,false,"TELEKOM SRBIJA a.d",false,"Central Serbia",success,Europe/Belgrade,,1739383440,1739742076.2195,3128,http,http://178.250.136.82:3128,false,6482.9087257385,182,4752,3.6886907174706,178.250.136.82
true,1739742025.8054,elite,840.12473776471,1737989193.0921,"AS140726 UNICOM AnHui province network",UNICOM-HEFEI-MAN,Hefei,Asia,AS,China,CN,,false,"CNC Group CHINA169 AnHui province network",31.8206,117.229,false,,true,Anhui,success,Asia/Shanghai,230000,1739317304,1739742075.9606,8085,http,http://58.243.224.244:8085,false,747.50137329102,17182,4206,80.334767159155,58.243.224.244
true,1739742075.8127,transparent,6484.7303109402,1710550065.2075,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.","Guatemala City","North America",NA,Guatemala,GT,,false,"Ufinet Panama S.A.",14.6343,-90.5155,false,"UFINET Guatemala S. A",true,Guatemala,success,America/Guatemala,01010,1739317447,1739742075.8127,999,http,http://181.78.105.152:999,false,5049.473285675,22048,369602,5.6295161496234,181.78.105.152
true,1739742075.6081,elite,8604.2934804569,1739208690.9679,"AS47331 TTNet A.S.",TTNET,Istanbul,Asia,AS,Türkiye,TR,,false,"TTNet A.S.",41.0145,28.9533,false,"Turk Telekomunikasyon A.S",false,Istanbul,success,Europe/Istanbul,34096,1739208714,1739742075.6081,19053,http,http://78.189.183.28:19053,false,15198.043584824,763,6695,10.230624832395,78.189.183.28
true,1739733170.7127,elite,476.06652627013,1710548263.4531,"AS133957 SOL-BD",SOL-BD,Sylhet,Asia,AS,Bangladesh,BD,,false,"BTS COMMUNICATIONS LTD",24.9328,91.8739,false,"BTS Communications Ltd.",true,"Sylhet Division",success,Asia/Dhaka,3100,1739317247,1739742075.4733,80,http,http://103.49.202.252:80,false,379.08148765564,354902,124190,74.078047640119,103.49.202.252
true,1739742050.1962,elite,4234.0928873367,1739682131.7717,"AS7552 Viettel Group",VIETEL-AS-AP,"Ninh Bình",Asia,AS,Vietnam,VN,,false,"Viettel Corporation",20.253,105.9749,false,VIETEL,false,"Ninh Bình Province",success,Asia/Bangkok,430000,1739682133,1739742074.1861,10012,http,http://171.238.127.84:10012,false,5771.7225551605,169,719,19.031531531532,171.238.127.84
true,1739742073.4673,transparent,4114.5964143655,1735750806.9878,"AS22884 TOTAL PLAY TELECOMUNICACIONES SA DE CV","TOTAL PLAY TELECOMUNICACIONES SA DE CV",León,"North America",NA,Mexico,MX,,false,"Total Play Telecomunicaciones SA De CV",21.1253,-101.6197,false,"Total Play Telecomunicaciones SA De CV",true,Guanajuato,success,America/Mexico_City,37390,1739379881,1739742073.4673,8081,http,http://187.251.224.167:8081,false,1911.3538265228,9275,45130,17.048065435162,187.251.224.167
true,1739742073.3112,transparent,4064.9299443987,1727536763.4588,"AS152026 PT Anten Sarana Teknologi",IDNIC-ANTEN-AS-ID,Tawingmuara,Asia,AS,Indonesia,ID,,false,"PT Anten Sarana Teknologi",-6.16602,105.854,false,"PT Anten Sarana Teknologi",true,Banten,success,Asia/Jakarta,,1739317434,1739742073.3112,8181,http,http://45.123.142.2:8181,false,7719.4621562958,7238,161697,4.2844881167313,45.123.142.2
true,1739742072.5801,transparent,6547.5997255852,1710553582.7636,"AS263878 FONTNET ME","FONTNET ME",Camocim,"South America",SA,Brazil,BR,,false,"FONTNET ME",-2.9366,-40.8389,false,"B J VERAS & CIA LTDA",true,Ceará,success,America/Fortaleza,62400,1739317545,1739742072.5801,8080,http,http://138.204.20.160:8080,false,9272.9556560516,23769,439135,5.1347579627741,138.204.20.160
true,1739742072.4284,elite,5549.6781142609,1738967759.7767,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1739573056,1739742072.4284,3081,http,http://114.80.38.120:3081,false,7074.5167732239,1139,10226,10.021997360317,114.80.38.120
true,1739742070.7088,elite,2436.6189565217,1730380677.4272,"AS36351 SoftLayer Technologies Inc.",SOFTLAYER,Chiyoda,Asia,AS,Japan,JP,,true,SoftLayer,35.694,139.754,false,"SoftLayer Technologies, Inc",true,Tokyo,success,Asia/Tokyo,100-0001,1739454118,1739742071.839,3128,http,http://169.56.21.242:3128,false,747.23148345947,3480,119386,2.8323539465759,169.56.21.242
true,1739742070.4584,transparent,9540.2675921267,1739380730.1484,,,Belgrade,Europe,EU,Serbia,RS,"New Belgrade",false,"TELEKOM SRBIJA a.d",44.8178,20.4124,false,"TELEKOM SRBIJA a.d",false,"Central Serbia",success,Europe/Belgrade,,1739382877,1739742070.4584,3128,http,http://178.250.136.162:3128,false,12469.792127609,220,4954,4.2520293776575,178.250.136.162
true,1739742070.4217,transparent,5822.1075055727,1735550485.3157,"AS139963 PT.MURNI MAKMUR ABADI",STATIONHOTSPOT-AS-ID,"Wakduwa’ Barat",Asia,AS,Indonesia,ID,,false,"PT.MURNI MAKMUR ABADI",-6.9394,113.527,false,,true,"East Java",success,Asia/Jakarta,,1739317317,1739742070.4217,1010,http,http://103.147.134.91:1010,false,4272.8614807129,5071,51732,8.9273453866873,103.147.134.91
true,1739742070.3012,elite,8006.5271009241,1717251319.2234,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Nanjing,Asia,AS,China,CN,,false,Chinanet,32.0607,118.763,false,"Chinanet JS",true,Jiangsu,success,Asia/Shanghai,210000,1739320624,1739742070.3012,10001,socks4,socks4://114.219.104.31:10001,true,859.00068283081,457,66532,0.68220155547926,114.219.104.31
true,1739742067.8677,transparent,4334.5876870709,1710557847.5426,"AS16010 Magticom Ltd.",MagticomAS,Tbilisi,Asia,AS,Georgia,GE,,false,Corporate,41.6959,44.832,false,,true,Tbilisi,success,Asia/Tbilisi,,1739317243,1739742067.8677,8080,http,http://80.241.251.54:8080,false,5073.8649368286,82827,383456,17.763246783606,80.241.251.54
true,1739742064.2683,elite,4141.010333828,1733862241.6417,"AS29843 Five Area Systems, LLC",FIVEA-AS1,Muleshoe,"North America",NA,"United States",US,,false,"Five Area Systems, LLC",34.2265,-102.7238,false,"Five Area Systems, LLC",true,Texas,success,America/Chicago,79347,1739317431,1739742064.2683,8080,http,http://216.229.112.25:8080,false,2628.6153793335,54720,25431,68.271138226597,216.229.112.25
true,1739742063.7375,anonymous,5476.4945418083,1734272863.7764,"AS138130 PT PHATRIA INTI PERSADA",PHATRIASULUNG-AS-ID,"Manggadua Selatan",Asia,AS,Indonesia,ID,,false,"PT PHATRIA INTI PERSADA",-6.2208,106.8403,false,,true,Jakarta,success,Asia/Jakarta,,1739317264,1739742063.7375,8080,http,http://103.133.27.179:8080,false,3970.7534313202,8389,66470,11.206401367905,103.133.27.179
true,1739733456.0679,elite,2230.9782681118,1739515253.2919,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Hangzhou,Asia,AS,China,CN,,false,"China Unicom Zhejiang Province Network",30.2742,120.155,false,,false,Zhejiang,success,Asia/Shanghai,310000,1739526404,1739742063.1154,8085,http,http://101.66.199.247:8085,false,1739.7284507751,1855,1405,56.901840490798,101.66.199.247
true,1739742061.9904,elite,988.88618085119,1739712857.8461,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1739712859,1739742061.9904,8118,http,http://222.68.32.198:8118,false,752.13098526001,72,355,16.861826697892,222.68.32.198
true,1739741788.5546,elite,3777.6518685477,1738337092.9254,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1739677438,1739742061.5333,18241,http,http://72.10.160.90:18241,false,10035.152196884,35,5896,0.59011970999831,72.10.160.90
true,1739739649.9821,elite,937.69926199745,1738913515.6582,"AS55990 Huawei Cloud Service data center",HWCSNET,Shanghai,Asia,AS,China,CN,,true,"Huawei Cloud Service data center",31.2304,121.4737,false,"Huawei Cloud Service",false,Shanghai,success,Asia/Shanghai,,1739518391,1739742060.5337,9094,http,http://119.3.113.151:9094,false,781.98170661926,11987,179,98.52868650337,119.3.113.151
true,1739742060.1882,anonymous,4403.7308102297,1710688277.4623,"AS25577 BEC DC Connect Ltd.",C4L-AS,Riseley,Europe,EU,"United Kingdom",GB,,false,C4L,51.3648,-0.963443,false,"IDE Group Connect Limited",true,England,success,Europe/London,RG27,1739582590,1739742060.1882,8111,http,http://85.159.88.220:8111,false,3111.6697788239,5403,374265,1.4230854325358,85.159.88.220
true,1739742057.7932,transparent,5309.0869552612,1739380032.1039,"AS149964 PT. MITRACOM SOLUSI TEKNOLOGI",IDNIC-MITRACOM-ID,Indramayu,Asia,AS,Indonesia,ID,,false,"PT. MITRACOM SOLUSI TEKNOLOGI",-6.3277,108.3215,false,"PT. MITRACOM SOLUSI TEKNOLOGI",false,"West Java",success,Asia/Jakarta,45213,1739380037,1739742057.7932,8080,http,http://103.139.126.85:8080,false,5027.3621082306,625,4710,11.715089034677,103.139.126.85
true,1739742057.4848,transparent,11088.503939641,1733595968.697,"AS136873 MEGADATA-ISP",MEGADATA-AS-ID,Jember,Asia,AS,Indonesia,ID,,false,MEGADATA-ISP,-8.1716,113.7052,false,"CV Sampurno",true,"East Java",success,Asia/Jakarta,68132,1739317421,1739742057.4848,3125,http,http://103.165.156.32:3125,false,13696.344614029,1098,69635,1.5523164576647,103.165.156.32
true,1739742017.7716,anonymous,2672.0793380143,1730708075.9606,"AS4230 CLARO S.A.","CLARO S.A.","São Paulo","South America",SA,Brazil,BR,,false,"Claro S.A",-23.5558,-46.6396,false,"Telcabos - Telecomunicações e Informática",true,"São Paulo",success,America/Sao_Paulo,01000-000,1739317256,1739742057.0973,80,http,http://189.22.234.37:80,false,719.2211151123,62280,52989,54.030138198475,189.22.234.37
true,1739742056.3323,elite,3499.9842861633,1738916716.575,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Shenyang,Asia,AS,China,CN,,false,"CNC Group CHINA169 Liaoning Province Network",41.8048,123.433,false,,false,Liaoning,success,Asia/Shanghai,110000,1739521572,1739742056.3323,10810,http,http://221.202.27.194:10810,false,1073.8053321838,3579,7023,33.757781550651,221.202.27.194
true,1739742055.2293,transparent,6561.9957096515,1739111925.5863,"AS133481 AIS Fibre",AIS-Fibre-AS-AP,Bangkok,Asia,AS,Thailand,TH,,false,AIS-Fibre,13.7663,100.6503,false,,false,Bangkok,success,Asia/Bangkok,10240,1739716780,1739742055.2293,8080,http,http://58.136.171.219:8080,false,9075.2408504486,891,8384,9.6064690026954,58.136.171.219
true,1739742055.1636,elite,2632.7402250281,1731353536.2614,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Langfang,Asia,AS,China,CN,,false,Chinanet,39.5208,116.7147,false,"Chinanet HE",true,Hebei,success,Asia/Shanghai,,1739317827,1739742055.1636,8089,http,http://27.189.130.248:8089,false,17016.988277435,824,70767,1.1509826654188,27.189.130.248
true,1739742052.9744,transparent,9760.717807165,1739380717.2995,,,Belgrade,Europe,EU,Serbia,RS,"New Belgrade",false,"TELEKOM SRBIJA a.d",44.8178,20.4124,false,"TELEKOM SRBIJA a.d",false,"Central Serbia",success,Europe/Belgrade,,1739381332,1739742052.9744,3128,http,http://178.250.136.247:3128,false,10145.678520203,205,4956,3.9720984305367,178.250.136.247
true,1739742052.0001,transparent,5020.2162904399,1739714243.6842,"AS151576 PT Mahawira Nusantara Grup",IDNIC-DNS-NET-AS-ID,"Krajan Kulon",Asia,AS,Indonesia,ID,,false,"PT Mahawira Nusantara Grup",-8.14308,113.18,false,"PT Mahawira Nusantara Grup",false,"East Java",success,Asia/Jakarta,,1739714261,1739742052.0001,7777,http,http://103.76.109.170:7777,false,10316.507816315,56,349,13.827160493827,103.76.109.170
true,1739742050.6144,transparent,7228.731152912,1739519548.8214,"AS61173 Green Web Samaneh Novin PJSC",GWSN-AS,Tehran,Asia,AS,Iran,IR,,true,"Green Web Samaneh Novin Co Ltd",35.6824,51.4158,false,Greenweb,false,Tehran,success,Asia/Tehran,,1739519549,1739742050.6144,9090,http,http://185.255.89.17:9090,false,15734.350919724,96,2078,4.4158233670653,185.255.89.17
true,1739741999.112,anonymous,3679.7499249199,1710634162.3766,"AS47583 Hostinger International Limited",AS-HOSTINGER,Manchester,Europe,EU,"United Kingdom",GB,,true,"Hostinger International Limited",53.4809,-2.2374,false,Hostinger,true,England,success,Europe/London,M99,1739317286,1739742050.1973,80,http,http://191.101.80.162:80,false,899.38449859619,131905,316782,29.397999050563,191.101.80.162
true,1739742050.1415,transparent,6159.4843604846,1710542662.4565,"AS138096 PT INFORMASI NUSANTARA TEKNOLOGI",INTEK-AS-ID,Batam,Asia,AS,Indonesia,ID,,false,"PT INFORMASI NUSANTARA TEKNOLOGI",1.1494,104.0249,false,,true,Riau,success,Asia/Jakarta,29461,1739317315,1739742050.1415,8080,http,http://103.124.196.130:8080,false,5781.7823886871,29667,434713,6.388518024032,103.124.196.130
true,1739742048.8068,elite,506.45540522031,1737582242.242,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Boydton,"North America",NA,"United States",US,,true,MICROSOFT,36.677696,-78.37471,false,"Microsoft Azure Cloud (eastus)",true,Virginia,success,America/New_York,23917,1739397865,1739742048.8068,3128,http,http://172.212.77.169:3128,false,204.71215248108,764,23466,3.1531159719356,172.212.77.169
true,1739742048.0417,anonymous,7033.2572663634,1739368541.9687,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Quincy,"North America",NA,"United States",US,,true,"Microsoft Corporation",47.233,-119.852,false,"Microsoft Azure Cloud (westus2)",false,Washington,success,America/Los_Angeles,98848,1739368550,1739742048.0417,3128,http,http://4.149.210.210:3128,false,10587.285518646,2122,3392,38.48385926732,4.149.210.210
true,1739742045.9806,elite,1953.2822262157,1737456813.3748,"AS140292 CHINATELECOM Jiangsu province Suzhou 5G network",CHINATELECOM-JIANGSU-SUZHOU-5G-NETWORK,Nanjing,Asia,AS,China,CN,,false,"China Telecom",32.0607,118.763,false,"Chinanet JS",true,Jiangsu,success,Asia/Shanghai,210000,1739317645,1739742045.9806,8089,http,http://121.227.146.80:8089,false,7321.4647769928,781,18098,4.1368716563377,121.227.146.80
true,1739740715.2958,elite,1867.2966097802,1738090975.0297,"AS134760 Shijiazhuang IDC network, CHINANET Hebei province",ChinaNet-Hebei-Shijiazhuang-IDC,Shijiazhuang,Asia,AS,China,CN,,false,"Shijiazhuang IDC network, CHINANET Hebei province",38.036,114.47,false,"Chinanet HE",true,Hebei,success,Asia/Shanghai,050000,1739317266,1739742045.7191,8877,http,http://106.119.165.35:8877,false,914.43538665771,18134,1780,91.061564728332,106.119.165.35
true,1739742042.5916,elite,2001.0503324688,1737447308.2886,"AS140292 CHINATELECOM Jiangsu province Suzhou 5G network",CHINATELECOM-JIANGSU-SUZHOU-5G-NETWORK,Nanjing,Asia,AS,China,CN,,false,"China Telecom",32.0607,118.763,false,"Chinanet JS",true,Jiangsu,success,Asia/Shanghai,210000,1739317512,1739742040.2483,8089,http,http://121.227.146.70:8089,false,4886.5327835083,1170,18818,5.8535121072644,121.227.146.70
true,1739738313.9018,elite,3131.8635420282,1722396736.6688,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Akamai Technologies, Inc.",1.35208,103.82,false,Linode,false,"North West",success,Asia/Singapore,858877,1739332629,1739742040.1332,80,http,http://143.42.66.91:80,false,3850.191116333,210145,45924,82.06577133507,143.42.66.91
true,1739741965.4445,anonymous,2556.9750033373,1721982136.2126,"AS33765 TANZANIA TELECOMMUNICATIONS CO. LTD",TTCLDATA,"Dar es Salaam",Africa,AF,Tanzania,TZ,,false,TTCL,-6.827,39.2675,true,,true,"Dar es Salaam Region",success,Africa/Dar_es_Salaam,,1739353576,1739742037.8452,80,http,http://41.59.90.171:80,false,703.32598686218,91200,52725,63.366336633663,41.59.90.171
true,1739742037.6623,transparent,6341.4931872186,1722193625.6683,"AS140475 PT Citra Celebas Multimedia",PRIMAHOME-AS-ID,Kudus,Asia,AS,Indonesia,ID,,false,PRIMAHOME,-6.8048,110.84,false,,true,"Central Java",success,Asia/Jakarta,,1739317265,1739742037.6623,8181,http,http://103.153.246.54:8181,false,8580.7070732117,22788,238517,8.7208434587934,103.153.246.54
true,1739741836.6859,anonymous,5199.3257554125,1739681826.6352,"AS62563 GLOBALTELEHOST Corp.",AS-GLOBALTELEHOST,Vancouver,"North America",NA,Canada,CA,,true,"GLOBALTELEHOST Corp.",49.2827,-123.1207,true,"Optimal eSolutions",false,"British Columbia",success,America/Vancouver,,1739681827,1739742037.4576,3128,http,http://38.96.254.101:3128,false,6010.5447769165,514,379,57.558790593505,38.96.254.101
true,1739742036.7091,transparent,7237.5489935675,1711496200.225,"AS139559 Prayag Broadband Pvt Ltd",PRAYAGBB,Prayagraj,Asia,AS,India,IN,,false,"Prayag Broadband Pvt Ltd",25.4425,81.8517,false,"Prayag Broadband Pvt Ltd",false,"Uttar Pradesh",success,Asia/Kolkata,211010,1739321757,1739742036.7091,83,http,http://103.147.250.198:83,false,6969.2580699921,14830,262274,5.3517812806744,103.147.250.198
true,1739742033.6007,transparent,6915.7213068825,1739243012.5107,"AS23969 TOT Public Company Limited",TOT-NET,"Mueang Samut Prakan",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.5989,100.5997,false,"TOT Public Company Limited",false,"Samut Prakan",success,Asia/Bangkok,10270,1739243230,1739742033.6007,8080,http,http://113.53.89.124:8080,false,8852.9098033905,818,6556,11.093029563331,113.53.89.124
true,1739741641.2643,elite,665.83569149184,1710541373.1267,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Richmond,"North America",NA,"United States",US,,true,"Alibaba.com LLC",37.4316,-78.6569,false,ALICLOUD-US,true,Virginia,success,America/New_York,23173,1739340597,1739742032.6636,3128,http,http://47.89.184.18:3128,false,200.13833045959,296757,105791,73.719655792601,47.89.184.18
true,1739742031.4687,elite,2993.1075287938,1716708621.0042,"AS55990 Huawei Cloud Service data center",HWCSNET,Shanghai,Asia,AS,China,CN,,true,"Huawei Cloud Service data center",31.2304,121.4737,false,"Huawei Cloud Service",true,Shanghai,success,Asia/Shanghai,,1739317324,1739742031.4687,8888,http,http://1.94.31.35:8888,false,740.9086227417,99427,271481,26.806377861896,1.94.31.35
